char,unicode,missing_cho,missing_jung,missing_jong,missing_total,in_ref78,ink_ratio,bbox_fill,edge_density,n_components,psnr,ssim
쯘,U+CBD8,0,0,0,0,0,0.12921142578125,0.56396484375,0.12310791015625,4,nan,nan
쯙,U+CBD9,0,0,1,1,0,0.15985107421875,0.6378173828125,0.14898681640625,4,nan,nan
쯚,U+CBDA,0,0,1,1,0,0.167724609375,0.65521240234375,0.15447998046875,6,nan,nan
쯛,U+CBDB,0,0,1,1,0,0.1634521484375,0.61737060546875,0.14306640625,3,nan,nan
쯜,U+CBDC,0,0,0,0,0,0.1876220703125,0.7073974609375,0.17425537109375,4,nan,nan
쯝,U+CBDD,0,0,0,0,0,0.18377685546875,0.7237548828125,0.176025390625,4,nan,nan
쯞,U+CBDE,0,0,0,0,0,0.19342041015625,0.708984375,0.185791015625,4,nan,nan
쯟,U+CBDF,0,0,0,0,0,0.1910400390625,0.66412353515625,0.19012451171875,4,nan,nan
쯠,U+CBE0,0,0,0,0,0,0.191162109375,0.6878662109375,0.16796875,3,nan,nan
쯡,U+CBE1,0,0,0,0,0,0.19244384765625,0.63873291015625,0.18548583984375,5,nan,nan
쯢,U+CBE2,0,0,1,1,0,0.18096923828125,0.645751953125,0.19146728515625,6,nan,nan
쯣,U+CBE3,0,0,0,0,0,0.21173095703125,0.708984375,0.19488525390625,6,nan,nan
쯤,U+CBE4,0,0,0,0,0,0.1815185546875,0.726318359375,0.161376953125,3,nan,nan
쯥,U+CBE5,0,0,0,0,0,0.16424560546875,0.697265625,0.15057373046875,5,nan,nan
쯦,U+CBE6,0,0,0,0,0,0.17022705078125,0.69488525390625,0.1590576171875,4,nan,nan
쯧,U+CBE7,0,0,0,0,0,0.16455078125,0.5572509765625,0.12628173828125,3,nan,nan
쯨,U+CBE8,0,0,0,0,0,0.1722412109375,0.66412353515625,0.14617919921875,3,nan,nan
쯩,U+CBE9,0,0,0,0,0,0.14337158203125,0.576171875,0.11181640625,4,nan,nan
쯪,U+CBEA,0,0,1,1,0,0.15972900390625,0.5572509765625,0.13763427734375,3,nan,nan
쯫,U+CBEB,0,0,0,0,0,0.16192626953125,0.6552734375,0.14990234375,5,nan,nan
쯬,U+CBEC,0,0,1,1,0,0.15399169921875,0.615966796875,0.14837646484375,4,nan,nan
쯭,U+CBED,0,0,1,1,0,0.181640625,0.630126953125,0.1649169921875,3,nan,nan
쯮,U+CBEE,0,0,0,0,0,0.17425537109375,0.64453125,0.16912841796875,3,nan,nan
쯯,U+CBEF,0,0,0,0,0,0.12762451171875,0.5474853515625,0.1204833984375,4,nan,nan
쯰,U+CBF0,0,0,0,0,0,0.11065673828125,0.38037109375,0.10333251953125,3,nan,nan
쯱,U+CBF1,0,0,0,0,0,0.14776611328125,0.671875,0.153564453125,5,nan,nan
쯲,U+CBF2,0,0,1,1,0,0.1453857421875,0.51165771484375,0.14141845703125,5,nan,nan
쯳,U+CBF3,0,0,0,0,0,0.17364501953125,0.615966796875,0.15594482421875,4,nan,nan
쯴,U+CBF4,0,0,0,0,0,0.1402587890625,0.598388671875,0.13775634765625,5,nan,nan
쯵,U+CBF5,0,0,1,1,0,0.1820068359375,0.69140625,0.1669921875,4,nan,nan
쯶,U+CBF6,0,0,1,1,0,0.18243408203125,0.63720703125,0.1763916015625,4,nan,nan
쯷,U+CBF7,0,0,1,1,0,0.13067626953125,0.55224609375,0.141845703125,5,nan,nan
쯸,U+CBF8,0,0,0,0,0,0.1727294921875,0.62310791015625,0.1671142578125,3,nan,nan
쯹,U+CBF9,0,0,0,0,0,0.2039794921875,0.6796875,0.18951416015625,7,nan,nan
쯺,U+CBFA,0,0,0,0,0,0.1971435546875,0.643310546875,0.19281005859375,4,nan,nan
쯻,U+CBFB,0,0,0,0,0,0.19097900390625,0.80224609375,0.19378662109375,6,nan,nan
쯼,U+CBFC,0,0,0,0,0,0.18560791015625,0.688720703125,0.1912841796875,4,nan,nan
쯽,U+CBFD,0,0,0,0,0,0.19989013671875,0.73828125,0.1959228515625,6,nan,nan
쯾,U+CBFE,0,0,1,1,0,0.2117919921875,0.7265625,0.20855712890625,3,nan,nan
쯿,U+CBFF,0,0,0,0,0,0.2132568359375,0.703125,0.2081298828125,6,nan,nan
찀,U+CC00,0,0,0,0,0,0.17083740234375,0.59271240234375,0.163330078125,3,nan,nan
찁,U+CC01,0,0,0,0,0,0.1575927734375,0.630615234375,0.1650390625,4,nan,nan
찂,U+CC02,0,0,0,0,0,0.19189453125,0.6986083984375,0.17877197265625,4,nan,nan
찃,U+CC03,0,0,0,0,0,0.17144775390625,0.58258056640625,0.13592529296875,5,nan,nan
찄,U+CC04,0,0,0,0,0,0.155517578125,0.68115234375,0.15289306640625,4,nan,nan
찅,U+CC05,0,0,0,0,0,0.127197265625,0.418701171875,0.1148681640625,3,nan,nan
찆,U+CC06,0,0,1,1,0,0.173095703125,0.62548828125,0.16522216796875,4,nan,nan
찇,U+CC07,0,0,0,0,0,0.1688232421875,0.6690673828125,0.1671142578125,5,nan,nan
찈,U+CC08,0,0,1,1,0,0.17230224609375,0.6357421875,0.1673583984375,7,nan,nan
찉,U+CC09,0,0,1,1,0,0.17864990234375,0.6201171875,0.16650390625,5,nan,nan
찊,U+CC0A,0,0,0,0,0,0.13671875,0.61065673828125,0.14752197265625,9,nan,nan
찋,U+CC0B,0,0,0,0,0,0.15313720703125,0.6356201171875,0.1376953125,6,nan,nan
찌,U+CC0C,0,0,0,0,0,0.10687255859375,0.419921875,0.09112548828125,2,nan,nan
찍,U+CC0D,0,0,0,0,0,0.1475830078125,0.62774658203125,0.125,3,nan,nan
찎,U+CC0E,0,0,1,1,0,0.14630126953125,0.60284423828125,0.134521484375,4,nan,nan
찏,U+CC0F,0,0,0,0,0,0.1636962890625,0.70159912109375,0.14447021484375,5,nan,nan
찐,U+CC10,0,0,0,0,0,0.12017822265625,0.55865478515625,0.112548828125,5,nan,nan
찑,U+CC11,0,0,1,1,0,0.16448974609375,0.71484375,0.15777587890625,4,nan,nan
찒,U+CC12,0,0,1,1,0,0.18109130859375,0.7117919921875,0.1514892578125,5,nan,nan
찓,U+CC13,0,0,1,1,0,0.13916015625,0.5755615234375,0.13165283203125,3,nan,nan
찔,U+CC14,0,0,0,0,0,0.14739990234375,0.58258056640625,0.149169921875,4,nan,nan
찕,U+CC15,0,0,0,0,0,0.150634765625,0.6484375,0.16070556640625,5,nan,nan
찖,U+CC16,0,0,0,0,0,0.16131591796875,0.7890625,0.1754150390625,9,nan,nan
찗,U+CC17,0,0,0,0,0,0.17913818359375,0.8125,0.17303466796875,5,nan,nan
찘,U+CC18,0,0,0,0,0,0.175048828125,0.620361328125,0.1693115234375,6,nan,nan
찙,U+CC19,0,0,0,0,0,0.1689453125,0.765625,0.1761474609375,6,nan,nan
찚,U+CC1A,0,0,1,1,0,0.17169189453125,0.7265625,0.18035888671875,5,nan,nan
찛,U+CC1B,0,0,0,0,0,0.1783447265625,0.703125,0.1717529296875,5,nan,nan
찜,U+CC1C,0,0,0,0,0,0.1492919921875,0.60498046875,0.14422607421875,3,nan,nan
찝,U+CC1D,0,0,0,0,0,0.1376953125,0.570556640625,0.13153076171875,5,nan,nan
찞,U+CC1E,0,0,0,0,0,0.15179443359375,0.734375,0.15081787109375,7,nan,nan
찟,U+CC1F,0,0,0,0,0,0.1533203125,0.587890625,0.12060546875,3,nan,nan
찠,U+CC20,0,0,0,0,0,0.14990234375,0.6427001953125,0.138671875,5,nan,nan
찡,U+CC21,0,0,0,0,0,0.1578369140625,0.62548828125,0.10870361328125,3,nan,nan
찢,U+CC22,0,0,1,1,0,0.14862060546875,0.610107421875,0.1343994140625,6,nan,nan
찣,U+CC23,0,0,0,0,0,0.13897705078125,0.61798095703125,0.13238525390625,3,nan,nan
찤,U+CC24,0,0,1,1,0,0.1474609375,0.71875,0.14105224609375,6,nan,nan
찥,U+CC25,0,0,1,1,0,0.1484375,0.5755615234375,0.152587890625,4,nan,nan
찦,U+CC26,0,0,0,0,0,0.15325927734375,0.6121826171875,0.14990234375,5,nan,nan
찧,U+CC27,0,0,0,0,0,0.14080810546875,0.5584716796875,0.11614990234375,4,nan,nan
차,U+CC28,0,0,0,0,0,0.08355712890625,0.52783203125,0.0858154296875,3,nan,nan
착,U+CC29,0,0,0,0,0,0.109130859375,0.71636962890625,0.111083984375,5,nan,nan
찪,U+CC2A,0,0,1,1,0,0.1136474609375,0.6328125,0.11431884765625,6,nan,nan
찫,U+CC2B,0,0,0,0,0,0.12054443359375,0.75,0.122802734375,5,nan,nan
찬,U+CC2C,0,0,0,0,0,0.10284423828125,0.61767578125,0.104248046875,4,nan,nan
찭,U+CC2D,0,0,1,1,0,0.11016845703125,0.703125,0.11395263671875,6,nan,nan
찮,U+CC2E,0,0,1,1,0,0.121337890625,0.71319580078125,0.12957763671875,5,nan,nan
찯,U+CC2F,0,0,1,1,0,0.0919189453125,0.642578125,0.1053466796875,6,nan,nan
찰,U+CC30,0,0,0,0,0,0.13946533203125,0.6756591796875,0.14447021484375,5,nan,nan
찱,U+CC31,0,0,0,0,0,0.14617919921875,0.71875,0.15631103515625,6,nan,nan
찲,U+CC32,0,0,0,0,0,0.14422607421875,0.703125,0.15997314453125,5,nan,nan
찳,U+CC33,0,0,0,0,0,0.1605224609375,0.8828125,0.168212890625,9,nan,nan
찴,U+CC34,0,0,0,0,0,0.1524658203125,0.7734375,0.15179443359375,4,nan,nan
찵,U+CC35,0,0,0,0,0,0.1483154296875,0.7305908203125,0.1673583984375,8,nan,nan
찶,U+CC36,0,0,1,1,0,0.1390380859375,0.692138671875,0.15576171875,5,nan,nan
찷,U+CC37,0,0,0,0,0,0.132080078125,0.65887451171875,0.150146484375,7,nan,nan
참,U+CC38,0,0,0,0,0,0.11077880859375,0.69140625,0.12286376953125,5,nan,nan
찹,U+CC39,0,0,0,0,0,0.098388671875,0.7056884765625,0.1123046875,4,nan,nan
찺,U+CC3A,0,0,0,0,0,0.11688232421875,0.744140625,0.1390380859375,8,nan,nan
찻,U+CC3B,0,0,0,0,0,0.12109375,0.76806640625,0.1192626953125,5,nan,nan
찼,U+CC3C,0,0,0,0,0,0.14483642578125,0.73114013671875,0.130859375,4,nan,nan
창,U+CC3D,0,0,0,0,0,0.12933349609375,0.720703125,0.1055908203125,6,nan,nan
찾,U+CC3E,0,0,1,1,0,0.11334228515625,0.7056884765625,0.12506103515625,6,nan,nan
찿,U+CC3F,0,0,0,0,0,0.12744140625,0.70751953125,0.13519287109375,4,nan,nan
챀,U+CC40,0,0,1,1,0,0.122314453125,0.69000244140625,0.12115478515625,5,nan,nan
챁,U+CC41,0,0,1,1,0,0.10687255859375,0.5689697265625,0.11279296875,5,nan,nan
챂,U+CC42,0,0,0,0,0,0.14739990234375,0.762939453125,0.147705078125,4,nan,nan
챃,U+CC43,0,0,0,0,0,0.13140869140625,0.73638916015625,0.121337890625,4,nan,nan
채,U+CC44,0,0,0,0,0,0.0938720703125,0.60699462890625,0.09930419921875,5,nan,nan
책,U+CC45,0,0,0,0,0,0.13482666015625,0.6640625,0.14410400390625,7,nan,nan
챆,U+CC46,0,0,1,1,0,0.130615234375,0.71905517578125,0.1417236328125,8,nan,nan
챇,U+CC47,0,0,0,0,0,0.13604736328125,0.6591796875,0.13958740234375,7,nan,nan
챈,U+CC48,0,0,0,0,0,0.11566162109375,0.5947265625,0.12799072265625,3,nan,nan
챉,U+CC49,0,0,1,1,0,0.13848876953125,0.658447265625,0.1507568359375,5,nan,nan
챊,U+CC4A,0,0,1,1,0,0.1343994140625,0.60699462890625,0.14508056640625,6,nan,nan
챋,U+CC4B,0,0,1,1,0,0.14080810546875,0.65087890625,0.142333984375,4,nan,nan
챌,U+CC4C,0,0,0,0,0,0.15496826171875,0.6328125,0.1630859375,7,nan,nan
챍,U+CC4D,0,0,0,0,0,0.13519287109375,0.6328125,0.1495361328125,10,nan,nan
챎,U+CC4E,0,0,0,0,0,0.16400146484375,0.7734375,0.18499755859375,10,nan,nan
챏,U+CC4F,0,0,0,0,0,0.12408447265625,0.7890625,0.148681640625,13,nan,nan
챐,U+CC50,0,0,0,0,0,0.152587890625,0.6953125,0.15826416015625,7,nan,nan
챑,U+CC51,0,0,0,0,0,0.11181640625,0.8392333984375,0.13995361328125,14,nan,nan
챒,U+CC52,0,0,1,1,0,0.1483154296875,0.6383056640625,0.1685791015625,5,nan,nan
챓,U+CC53,0,0,0,0,0,0.14398193359375,0.6666259765625,0.16717529296875,9,nan,nan
챔,U+CC54,0,0,0,0,0,0.126708984375,0.7613525390625,0.1400146484375,9,nan,nan
챕,U+CC55,0,0,0,0,0,0.13238525390625,0.75439453125,0.1328125,6,nan,nan
챖,U+CC56,0,0,0,0,0,0.14398193359375,0.643310546875,0.14642333984375,4,nan,nan
챗,U+CC57,0,0,0,0,0,0.12603759765625,0.651123046875,0.1258544921875,7,nan,nan
챘,U+CC58,0,0,0,0,0,0.15460205078125,0.6690673828125,0.14654541015625,4,nan,nan
챙,U+CC59,0,0,0,0,0,0.135009765625,0.65625,0.111328125,5,nan,nan
챚,U+CC5A,0,0,1,1,0,0.1298828125,0.64599609375,0.13958740234375,7,nan,nan
챛,U+CC5B,0,0,0,0,0,0.13250732421875,0.65625,0.14422607421875,6,nan,nan
챜,U+CC5C,0,0,1,1,0,0.1458740234375,0.7657470703125,0.15533447265625,8,nan,nan
챝,U+CC5D,0,0,1,1,0,0.137451171875,0.64849853515625,0.1551513671875,8,nan,nan
챞,U+CC5E,0,0,0,0,0,0.15911865234375,0.7305908203125,0.16094970703125,5,nan,nan
챟,U+CC5F,0,0,0,0,0,0.12811279296875,0.6328125,0.12738037109375,9,nan,nan
챠,U+CC60,0,0,0,0,0,0.09307861328125,0.48291015625,0.09039306640625,3,nan,nan
챡,U+CC61,0,0,0,0,0,0.12774658203125,0.76171875,0.123291015625,3,nan,nan
챢,U+CC62,0,0,1,1,0,0.11651611328125,0.734619140625,0.119384765625,4,nan,nan
챣,U+CC63,0,0,0,0,0,0.11602783203125,0.7274169921875,0.12451171875,4,nan,nan
챤,U+CC64,0,0,0,0,0,0.097900390625,0.6207275390625,0.10565185546875,4,nan,nan
챥,U+CC65,0,0,1,1,0,0.1146240234375,0.6712646484375,0.1241455078125,4,nan,nan
챦,U+CC66,0,0,1,1,0,0.1292724609375,0.7357177734375,0.14520263671875,5,nan,nan
챧,U+CC67,0,0,1,1,0,0.12139892578125,0.63873291015625,0.1229248046875,3,nan,nan
챨,U+CC68,0,0,0,0,0,0.1419677734375,0.72088623046875,0.15289306640625,4,nan,nan
챩,U+CC69,0,0,0,0,0,0.13604736328125,0.6690673828125,0.13653564453125,6,nan,nan
챪,U+CC6A,0,0,0,0,0,0.13055419921875,0.6962890625,0.1453857421875,6,nan,nan
챫,U+CC6B,0,0,0,0,0,0.14013671875,0.6953125,0.15966796875,3,nan,nan
챬,U+CC6C,0,0,0,0,0,0.14715576171875,0.71875,0.15289306640625,5,nan,nan
챭,U+CC6D,0,0,0,0,0,0.13189697265625,0.67437744140625,0.15216064453125,6,nan,nan
챮,U+CC6E,0,0,1,1,0,0.126953125,0.658447265625,0.14337158203125,7,nan,nan
챯,U+CC6F,0,0,0,0,0,0.11761474609375,0.666015625,0.139892578125,8,nan,nan
챰,U+CC70,0,0,0,0,0,0.1270751953125,0.714111328125,0.1304931640625,3,nan,nan
챱,U+CC71,0,0,0,0,0,0.120361328125,0.7921142578125,0.1353759765625,4,nan,nan
챲,U+CC72,0,0,0,0,0,0.1309814453125,0.6767578125,0.13970947265625,4,nan,nan
챳,U+CC73,0,0,0,0,0,0.122314453125,0.7371826171875,0.119140625,5,nan,nan
챴,U+CC74,0,0,0,0,0,0.14508056640625,0.708984375,0.1337890625,4,nan,nan
챵,U+CC75,0,0,0,0,0,0.13214111328125,0.7998046875,0.12823486328125,8,nan,nan
챶,U+CC76,0,0,1,1,0,0.1219482421875,0.6976318359375,0.12225341796875,6,nan,nan
챷,U+CC77,0,0,0,0,0,0.12738037109375,0.67437744140625,0.1334228515625,5,nan,nan
챸,U+CC78,0,0,1,1,0,0.13043212890625,0.72088623046875,0.1317138671875,7,nan,nan
챹,U+CC79,0,0,1,1,0,0.11883544921875,0.6298828125,0.128662109375,5,nan,nan
챺,U+CC7A,0,0,0,0,0,0.12310791015625,0.738525390625,0.12939453125,8,nan,nan
챻,U+CC7B,0,0,0,0,0,0.134033203125,0.7265625,0.1312255859375,4,nan,nan
챼,U+CC7C,0,0,0,0,0,0.113037109375,0.6875,0.118896484375,6,nan,nan
챽,U+CC7D,0,0,0,0,0,0.13446044921875,0.6875,0.1405029296875,7,nan,nan
챾,U+CC7E,0,0,1,1,0,0.14410400390625,0.7109375,0.14886474609375,4,nan,nan
챿,U+CC7F,0,0,0,0,0,0.14569091796875,0.744140625,0.1396484375,6,nan,nan
첀,U+CC80,0,0,0,0,0,0.1282958984375,0.6456298828125,0.1361083984375,6,nan,nan
첁,U+CC81,0,0,1,1,0,0.14739990234375,0.734375,0.15045166015625,6,nan,nan
첂,U+CC82,0,0,1,1,0,0.14532470703125,0.6383056640625,0.15313720703125,6,nan,nan
첃,U+CC83,0,0,1,1,0,0.14642333984375,0.65887451171875,0.14605712890625,4,nan,nan
첄,U+CC84,0,0,0,0,0,0.1553955078125,0.65887451171875,0.1541748046875,5,nan,nan
첅,U+CC85,0,0,0,0,0,0.156494140625,0.703125,0.1666259765625,9,nan,nan
첆,U+CC86,0,0,0,0,0,0.16436767578125,0.76904296875,0.1739501953125,10,nan,nan
첇,U+CC87,0,0,0,0,0,0.1407470703125,0.8125,0.1552734375,13,nan,nan
첈,U+CC88,0,0,0,0,0,0.17047119140625,0.7109375,0.1646728515625,4,nan,nan
첉,U+CC89,0,0,0,0,0,0.14874267578125,0.65625,0.16656494140625,11,nan,nan
첊,U+CC8A,0,0,1,1,0,0.155029296875,0.6953125,0.16644287109375,10,nan,nan
첋,U+CC8B,0,0,0,0,0,0.13995361328125,0.6998291015625,0.1566162109375,13,nan,nan
첌,U+CC8C,0,0,0,0,0,0.143798828125,0.67437744140625,0.1497802734375,4,nan,nan
첍,U+CC8D,0,0,0,0,0,0.13336181640625,0.6767578125,0.14251708984375,5,nan,nan
첎,U+CC8E,0,0,0,0,0,0.1566162109375,0.6875,0.15643310546875,5,nan,nan
첏,U+CC8F,0,0,0,0,0,0.13970947265625,0.71875,0.13232421875,5,nan,nan
첐,U+CC90,0,0,0,0,0,0.16998291015625,0.6953125,0.15582275390625,7,nan,nan
첑,U+CC91,0,0,0,0,0,0.13909912109375,0.7421875,0.13604736328125,6,nan,nan
첒,U+CC92,0,0,1,1,0,0.13031005859375,0.661376953125,0.14208984375,5,nan,nan
첓,U+CC93,0,0,0,0,0,0.14434814453125,0.7734375,0.15496826171875,3,nan,nan
첔,U+CC94,0,0,1,1,0,0.14111328125,0.7274169921875,0.1527099609375,11,nan,nan
첕,U+CC95,0,0,1,1,0,0.1478271484375,0.6357421875,0.150146484375,4,nan,nan
첖,U+CC96,0,0,0,0,0,0.1575927734375,0.6953125,0.1566162109375,6,nan,nan
첗,U+CC97,0,0,0,0,0,0.13482666015625,0.671875,0.14105224609375,9,nan,nan
처,U+CC98,0,0,0,0,0,0.09625244140625,0.40740966796875,0.0826416015625,3,nan,nan
척,U+CC99,0,0,0,0,0,0.115478515625,0.54931640625,0.10943603515625,3,nan,nan
첚,U+CC9A,0,0,1,1,0,0.12591552734375,0.61297607421875,0.1258544921875,5,nan,nan
첛,U+CC9B,0,0,0,0,0,0.13385009765625,0.7305908203125,0.12493896484375,4,nan,nan
천,U+CC9C,0,0,0,0,0,0.11419677734375,0.54046630859375,0.11163330078125,5,nan,nan
첝,U+CC9D,0,0,1,1,0,0.13250732421875,0.619384765625,0.13140869140625,4,nan,nan
첞,U+CC9E,0,0,1,1,0,0.14605712890625,0.7998046875,0.1375732421875,7,nan,nan
첟,U+CC9F,0,0,1,1,0,0.11566162109375,0.5401611328125,0.12255859375,5,nan,nan
철,U+CCA0,0,0,0,0,0,0.13970947265625,0.74810791015625,0.14031982421875,6,nan,nan
첡,U+CCA1,0,0,0,0,0,0.1514892578125,0.78289794921875,0.15570068359375,10,nan,nan
첢,U+CCA2,0,0,0,0,0,0.1517333984375,0.615234375,0.1683349609375,4,nan,nan
첣,U+CCA3,0,0,0,0,0,0.151611328125,0.7421875,0.1573486328125,5,nan,nan
첤,U+CCA4,0,0,0,0,0,0.15655517578125,0.7265625,0.15362548828125,4,nan,nan
첥,U+CCA5,0,0,0,0,0,0.1429443359375,0.7421875,0.15338134765625,6,nan,nan
첦,U+CCA6,0,0,1,1,0,0.160888671875,0.71875,0.16375732421875,6,nan,nan
첧,U+CCA7,0,0,0,0,0,0.14971923828125,0.765625,0.16082763671875,11,nan,nan
첨,U+CCA8,0,0,0,0,0,0.1163330078125,0.51239013671875,0.12042236328125,3,nan,nan
첩,U+CCA9,0,0,0,0,0,0.11962890625,0.54046630859375,0.121826171875,4,nan,nan
첪,U+CCAA,0,0,0,0,0,0.1441650390625,0.673583984375,0.1455078125,4,nan,nan
첫,U+CCAB,0,0,0,0,0,0.1248779296875,0.573486328125,0.10528564453125,3,nan,nan
첬,U+CCAC,0,0,0,0,0,0.1478271484375,0.6796875,0.12628173828125,3,nan,nan
청,U+CCAD,0,0,0,0,0,0.15313720703125,0.57861328125,0.1011962890625,4,nan,nan
첮,U+CCAE,0,0,1,1,0,0.13116455078125,0.552001953125,0.1204833984375,4,nan,nan
첯,U+CCAF,0,0,0,0,0,0.13092041015625,0.651123046875,0.12750244140625,4,nan,nan
첰,U+CCB0,0,0,1,1,0,0.13592529296875,0.55389404296875,0.12518310546875,3,nan,nan
첱,U+CCB1,0,0,1,1,0,0.14068603515625,0.58746337890625,0.1397705078125,7,nan,nan
첲,U+CCB2,0,0,0,0,0,0.14227294921875,0.66375732421875,0.14483642578125,6,nan,nan
첳,U+CCB3,0,0,0,0,0,0.14892578125,0.78289794921875,0.1265869140625,5,nan,nan
체,U+CCB4,0,0,0,0,1,0.12701416015625,0.6953125,0.1192626953125,3,24.208998812156,0.9583699593284712
첵,U+CCB5,0,0,0,0,0,0.12481689453125,0.703125,0.13330078125,7,nan,nan
첶,U+CCB6,0,0,1,1,0,0.1424560546875,0.6383056640625,0.1431884765625,4,nan,nan
첷,U+CCB7,0,0,0,0,0,0.14373779296875,0.713134765625,0.13690185546875,6,nan,nan
첸,U+CCB8,0,0,0,0,0,0.13653564453125,0.6875,0.140625,5,nan,nan
첹,U+CCB9,0,0,1,1,0,0.15338134765625,0.8526611328125,0.1568603515625,8,nan,nan
첺,U+CCBA,0,0,1,1,0,0.14947509765625,0.75,0.15997314453125,9,nan,nan
첻,U+CCBB,0,0,1,1,0,0.145263671875,0.6844482421875,0.1505126953125,5,nan,nan
첼,U+CCBC,0,0,0,0,0,0.17279052734375,0.6796875,0.17230224609375,4,nan,nan
첽,U+CCBD,0,0,0,0,0,0.15924072265625,0.6640625,0.15673828125,4,nan,nan
첾,U+CCBE,0,0,0,0,0,0.14898681640625,0.78125,0.1607666015625,13,nan,nan
첿,U+CCBF,0,0,0,0,0,0.1312255859375,0.8046875,0.14300537109375,13,nan,nan
쳀,U+CCC0,0,0,0,0,0,0.16961669921875,0.6953125,0.1668701171875,5,nan,nan
쳁,U+CCC1,0,0,0,0,0,0.14263916015625,0.75189208984375,0.15216064453125,11,nan,nan
쳂,U+CCC2,0,0,1,1,0,0.16253662109375,0.6953125,0.163330078125,8,nan,nan
쳃,U+CCC3,0,0,0,0,0,0.1732177734375,0.703125,0.18927001953125,7,nan,nan
쳄,U+CCC4,0,0,0,0,0,0.134521484375,0.7265625,0.14501953125,9,nan,nan
쳅,U+CCC5,0,0,0,0,0,0.136962890625,0.6055908203125,0.14288330078125,7,nan,nan
쳆,U+CCC6,0,0,0,0,0,0.1500244140625,0.6953125,0.15106201171875,6,nan,nan
쳇,U+CCC7,0,0,0,0,0,0.14306640625,0.6666259765625,0.130859375,5,nan,nan
쳈,U+CCC8,0,0,0,0,0,0.169921875,0.7906494140625,0.16265869140625,5,nan,nan
쳉,U+CCC9,0,0,0,0,0,0.17425537109375,0.65625,0.1217041015625,7,nan,nan
쳊,U+CCCA,0,0,1,1,0,0.14349365234375,0.6953125,0.14642333984375,7,nan,nan
쳋,U+CCCB,0,0,0,0,0,0.16058349609375,0.8125,0.14984130859375,5,nan,nan
쳌,U+CCCC,0,0,1,1,0,0.18670654296875,0.7734375,0.166259765625,5,nan,nan
쳍,U+CCCD,0,0,1,1,0,0.15338134765625,0.65625,0.16143798828125,6,nan,nan
쳎,U+CCCE,0,0,0,0,0,0.156982421875,0.7734375,0.16180419921875,8,nan,nan
쳏,U+CCCF,0,0,0,0,0,0.14862060546875,0.75189208984375,0.1341552734375,7,nan,nan
쳐,U+CCD0,0,0,0,0,0,0.0953369140625,0.4339599609375,0.0906982421875,3,nan,nan
쳑,U+CCD1,0,0,0,0,0,0.11962890625,0.573486328125,0.11602783203125,4,nan,nan
쳒,U+CCD2,0,0,1,1,0,0.12713623046875,0.7357177734375,0.13433837890625,10,nan,nan
쳓,U+CCD3,0,0,0,0,0,0.1492919921875,0.6953125,0.13623046875,3,nan,nan
쳔,U+CCD4,0,0,0,0,0,0.11749267578125,0.6646728515625,0.11773681640625,6,nan,nan
쳕,U+CCD5,0,0,1,1,0,0.1513671875,0.6796875,0.137451171875,5,nan,nan
쳖,U+CCD6,0,0,1,1,0,0.1600341796875,0.75189208984375,0.15728759765625,12,nan,nan
쳗,U+CCD7,0,0,1,1,0,0.1302490234375,0.57861328125,0.12701416015625,3,nan,nan
쳘,U+CCD8,0,0,0,0,0,0.14910888671875,0.8216552734375,0.144775390625,7,nan,nan
쳙,U+CCD9,0,0,0,0,0,0.14794921875,0.80615234375,0.15875244140625,12,nan,nan
쳚,U+CCDA,0,0,0,0,0,0.17242431640625,0.734375,0.17559814453125,8,nan,nan
쳛,U+CCDB,0,0,0,0,0,0.1656494140625,0.7906494140625,0.16705322265625,13,nan,nan
쳜,U+CCDC,0,0,0,0,0,0.15863037109375,0.8125,0.16693115234375,7,nan,nan
쳝,U+CCDD,0,0,0,0,0,0.149169921875,0.753662109375,0.15936279296875,9,nan,nan
쳞,U+CCDE,0,0,1,1,0,0.1580810546875,0.8125,0.1669921875,15,nan,nan
쳟,U+CCDF,0,0,0,0,0,0.1536865234375,0.79840087890625,0.157958984375,13,nan,nan
쳠,U+CCE0,0,0,0,0,0,0.134033203125,0.690673828125,0.13720703125,12,nan,nan
쳡,U+CCE1,0,0,0,0,0,0.14276123046875,0.73828125,0.13995361328125,10,nan,nan
쳢,U+CCE2,0,0,0,0,0,0.15106201171875,0.765625,0.148193359375,7,nan,nan
쳣,U+CCE3,0,0,0,0,0,0.12994384765625,0.60498046875,0.11383056640625,3,nan,nan
쳤,U+CCE4,0,0,0,0,1,0.1519775390625,0.6796875,0.1357421875,3,23.278376710073765,0.9540530962814258
쳥,U+CCE5,0,0,0,0,0,0.155517578125,0.625,0.123779296875,8,nan,nan
쳦,U+CCE6,0,0,1,1,0,0.14495849609375,0.77056884765625,0.1348876953125,10,nan,nan
쳧,U+CCE7,0,0,0,0,0,0.15081787109375,0.661376953125,0.13885498046875,4,nan,nan
쳨,U+CCE8,0,0,1,1,0,0.1409912109375,0.74462890625,0.14190673828125,9,nan,nan
쳩,U+CCE9,0,0,1,1,0,0.15863037109375,0.738525390625,0.14068603515625,5,nan,nan
쳪,U+CCEA,0,0,0,0,0,0.14300537109375,0.6875,0.14630126953125,10,nan,nan
쳫,U+CCEB,0,0,0,0,0,0.1566162109375,0.69268798828125,0.14166259765625,9,nan,nan
쳬,U+CCEC,0,0,0,0,0,0.1312255859375,0.796875,0.12249755859375,11,nan,nan
